code,name,time,price,volume,preprice,type
000158,常山北明,15:00:03,9.26,614662,9.27,中性盘
000158,常山北明,14:56:42,9.26,90700,9.26,卖盘
000158,常山北明,14:56:36,9.25,103400,9.25,卖盘
000158,常山北明,14:56:30,9.25,144700,9.25,卖盘
000158,常山北明,14:56:27,9.25,73400,9.25,买盘
000158,常山北明,14:56:15,9.25,54100,9.25,买盘
000158,常山北明,14:55:27,9.24,68100,9.24,卖盘
000158,常山北明,14:54:03,9.24,108200,9.24,卖盘
000158,常山北明,14:51:54,9.24,54300,9.25,卖盘
000158,常山北明,14:51:09,9.25,229200,9.26,卖盘
000158,常山北明,14:50:24,9.25,69900,9.26,卖盘
000158,常山北明,14:49:42,9.26,65200,9.26,买盘
000158,常山北明,14:49:36,9.25,149100,9.25,卖盘
000158,常山北明,14:47:36,9.25,198400,9.24,买盘
000158,常山北明,14:47:33,9.24,80400,9.24,卖盘
000158,常山北明,14:45:33,9.25,59600,9.24,买盘
000158,常山北明,14:45:15,9.25,89700,9.25,卖盘
000158,常山北明,14:44:27,9.24,77300,9.25,卖盘
000158,常山北明,14:44:12,9.24,55700,9.25,卖盘
000158,常山北明,14:43:33,9.24,62300,9.23,买盘
000158,常山北明,14:41:57,9.25,131600,9.25,买盘
000158,常山北明,14:40:45,9.23,70400,9.24,卖盘
000158,常山北明,14:39:12,9.24,102800,9.23,买盘
000158,常山北明,14:38:54,9.24,114400,9.25,卖盘
000158,常山北明,14:38:09,9.26,93700,9.25,买盘
000158,常山北明,14:37:51,9.24,59400,9.24,卖盘
000158,常山北明,14:36:42,9.24,51300,9.25,卖盘
000158,常山北明,14:35:15,9.27,81800,9.27,买盘
000158,常山北明,14:35:03,9.27,63200,9.27,买盘
000158,常山北明,14:34:48,9.26,61100,9.27,卖盘
000158,常山北明,14:34:42,9.26,52500,9.26,买盘
000158,常山北明,14:34:09,9.28,92800,9.27,买盘
000158,常山北明,14:34:06,9.27,53900,9.27,卖盘
000158,常山北明,14:34:03,9.27,65400,9.27,买盘
000158,常山北明,14:33:15,9.28,70700,9.28,买盘
000158,常山北明,14:33:12,9.28,86500,9.29,卖盘
000158,常山北明,14:33:09,9.29,249900,9.3,卖盘
000158,常山北明,14:33:06,9.3,233800,9.3,买盘
000158,常山北明,14:33:03,9.3,294500,9.3,买盘
000158,常山北明,14:33:00,9.3,118000,9.29,买盘
000158,常山北明,14:32:57,9.29,203200,9.28,买盘
000158,常山北明,14:32:54,9.28,202800,9.27,买盘
000158,常山北明,14:32:51,9.27,125400,9.26,买盘
000158,常山北明,14:32:48,9.26,315300,9.24,买盘
000158,常山北明,14:32:45,9.24,419500,9.24,买盘
000158,常山北明,14:32:36,9.24,51800,9.24,买盘
000158,常山北明,14:32:24,9.24,101000,9.23,买盘
000158,常山北明,14:31:36,9.23,82600,9.22,买盘
000158,常山北明,14:31:18,9.23,67500,9.23,买盘
