code,name,time,price,volume,preprice,type
300097,智云股份,15:00:03,14.96,36100,14.96,中性盘
300097,智云股份,14:35:42,14.96,40000,14.96,卖盘
300097,智云股份,13:25:27,14.96,102000,14.96,卖盘
300097,智云股份,13:23:54,14.96,29600,14.96,卖盘
300097,智云股份,13:19:12,14.96,40000,14.96,卖盘
300097,智云股份,13:18:51,14.96,32000,14.96,卖盘
300097,智云股份,13:12:12,14.96,29200,14.96,卖盘
300097,智云股份,13:02:54,14.96,31000,14.96,卖盘
300097,智云股份,13:00:15,14.96,39500,14.96,卖盘
300097,智云股份,13:00:06,14.96,34300,14.96,卖盘
300097,智云股份,13:00:03,14.96,92800,14.96,卖盘
300097,智云股份,11:25:57,14.96,45400,14.96,卖盘
300097,智云股份,11:20:42,14.96,63700,14.96,卖盘
300097,智云股份,11:17:27,14.96,34600,14.96,卖盘
300097,智云股份,11:16:33,14.96,102200,14.96,卖盘
300097,智云股份,11:16:09,14.96,31100,14.96,卖盘
300097,智云股份,11:15:48,14.96,175000,14.96,卖盘
300097,智云股份,11:14:51,14.96,254900,14.96,买盘
300097,智云股份,11:14:48,14.96,1099800,14.95,买盘
300097,智云股份,11:14:45,14.95,289500,14.85,买盘
300097,智云股份,11:14:42,14.85,319600,14.86,卖盘
300097,智云股份,11:14:36,14.85,34800,14.81,买盘
300097,智云股份,11:13:48,14.8,28800,14.78,买盘
300097,智云股份,11:11:57,14.8,34500,14.76,买盘
300097,智云股份,11:08:30,14.8,33500,14.77,买盘
300097,智云股份,11:00:54,14.9,35400,14.91,卖盘
300097,智云股份,11:00:33,14.94,33300,14.92,买盘
300097,智云股份,11:00:18,14.94,39200,14.94,买盘
300097,智云股份,11:00:15,14.94,31600,14.95,卖盘
300097,智云股份,11:00:12,14.95,41500,14.95,买盘
300097,智云股份,11:00:09,14.95,67400,14.95,买盘
300097,智云股份,11:00:06,14.95,65300,14.94,买盘
300097,智云股份,10:59:57,14.95,39900,14.93,买盘
300097,智云股份,10:59:51,14.95,37500,14.94,买盘
300097,智云股份,10:59:45,14.95,65400,14.93,买盘
300097,智云股份,10:59:42,14.93,34000,14.95,卖盘
300097,智云股份,10:59:33,14.93,31400,14.92,买盘
300097,智云股份,10:59:21,14.9,78400,14.87,买盘
300097,智云股份,10:59:18,14.87,30400,14.87,买盘
300097,智云股份,10:59:12,14.88,35200,14.88,买盘
300097,智云股份,10:59:09,14.88,29100,14.85,买盘
300097,智云股份,10:59:00,14.83,36300,14.8,买盘
300097,智云股份,10:58:42,14.77,121300,14.73,买盘
300097,智云股份,10:56:09,14.74,31900,14.73,买盘
300097,智云股份,10:55:33,14.74,37200,14.73,买盘
300097,智云股份,10:55:15,14.72,34800,14.76,卖盘
300097,智云股份,10:55:12,14.76,29900,14.74,买盘
300097,智云股份,10:54:42,14.71,44000,14.76,卖盘
300097,智云股份,10:54:24,14.7,37300,14.75,卖盘
300097,智云股份,10:54:18,14.76,36400,14.77,卖盘
300097,智云股份,10:54:15,14.77,50100,14.75,买盘
300097,智云股份,10:54:03,14.71,32700,14.7,买盘
300097,智云股份,10:54:00,14.7,113200,14.62,买盘
300097,智云股份,10:53:57,14.62,44900,14.63,中性盘
300097,智云股份,10:53:54,14.63,223300,14.58,买盘
300097,智云股份,10:53:27,14.5,100400,14.47,买盘
300097,智云股份,10:49:54,14.51,62200,14.49,买盘
300097,智云股份,10:49:24,14.49,51800,14.48,买盘
300097,智云股份,10:49:06,14.43,47600,14.47,卖盘
300097,智云股份,10:48:57,14.45,42000,14.46,卖盘
300097,智云股份,10:47:27,14.52,30400,14.52,买盘
300097,智云股份,10:47:09,14.53,31300,14.56,卖盘
300097,智云股份,10:47:03,14.54,32500,14.56,卖盘
300097,智云股份,10:46:45,14.59,32100,14.59,买盘
300097,智云股份,10:46:42,14.59,51600,14.59,买盘
300097,智云股份,10:46:39,14.59,67900,14.54,买盘
300097,智云股份,10:46:36,14.54,97000,14.59,卖盘
300097,智云股份,10:46:30,14.58,244500,14.55,买盘
300097,智云股份,10:46:27,14.55,66900,14.54,买盘
300097,智云股份,10:46:24,14.54,65700,14.52,买盘
300097,智云股份,10:46:21,14.52,139600,14.49,买盘
300097,智云股份,10:46:15,14.48,29200,14.46,买盘
300097,智云股份,10:46:09,14.45,29700,14.44,买盘
300097,智云股份,10:46:00,14.44,38100,14.41,买盘
300097,智云股份,10:45:51,14.4,37800,14.4,买盘
300097,智云股份,10:45:48,14.4,62100,14.36,买盘
300097,智云股份,10:45:36,14.34,36200,14.34,买盘
300097,智云股份,10:37:09,14.3,30100,14.3,买盘
300097,智云股份,10:36:33,14.3,37000,14.3,买盘
300097,智云股份,10:35:00,14.25,33600,14.26,卖盘
300097,智云股份,10:34:51,14.25,38800,14.26,卖盘
300097,智云股份,10:32:45,14.3,45300,14.3,买盘
300097,智云股份,10:26:48,14.3,41400,14.31,卖盘
300097,智云股份,10:26:39,14.3,108600,14.32,卖盘
300097,智云股份,10:21:18,14.4,30900,14.4,买盘
300097,智云股份,10:21:15,14.4,64231,14.42,卖盘
300097,智云股份,10:20:15,14.45,50500,14.44,买盘
300097,智云股份,10:20:00,14.43,34100,14.42,买盘
300097,智云股份,10:19:03,14.47,31000,14.48,卖盘
300097,智云股份,10:18:48,14.48,36000,14.48,卖盘
300097,智云股份,10:18:24,14.52,31500,14.48,买盘
300097,智云股份,10:18:21,14.48,53900,14.5,卖盘
300097,智云股份,10:18:18,14.5,86400,14.51,卖盘
300097,智云股份,10:18:12,14.54,59300,14.52,买盘
300097,智云股份,10:18:09,14.52,101700,14.51,买盘
300097,智云股份,10:18:06,14.51,142700,14.5,买盘
300097,智云股份,10:18:03,14.5,29700,14.5,买盘
