code,name,time,price,volume,preprice,type
603811,诚意药业,14:18:27,27.04,40260,27.04,卖盘
603811,诚意药业,13:26:36,27.04,13800,27.04,卖盘
603811,诚意药业,13:09:15,27.04,16900,27.04,卖盘
603811,诚意药业,13:00:03,27.04,76292,27.04,卖盘
603811,诚意药业,13:00:00,27.04,15120,27.04,卖盘
603811,诚意药业,11:29:44,27.04,20000,27.04,卖盘
603811,诚意药业,11:29:24,27.04,20000,27.04,卖盘
603811,诚意药业,11:29:05,27.04,21000,27.04,卖盘
603811,诚意药业,11:28:45,27.04,20200,27.04,卖盘
603811,诚意药业,11:27:27,27.04,20000,27.04,卖盘
603811,诚意药业,11:23:33,27.04,16800,27.04,卖盘
603811,诚意药业,11:21:09,27.04,20000,27.04,卖盘
603811,诚意药业,11:01:53,27.04,16400,27.04,卖盘
603811,诚意药业,11:01:38,27.04,278269,26.9,买盘
603811,诚意药业,11:00:29,26.99,40300,26.94,买盘
603811,诚意药业,11:00:26,26.94,23464,26.89,买盘
603811,诚意药业,10:59:05,26.8,25300,26.78,买盘
603811,诚意药业,10:56:23,26.79,28100,26.8,卖盘
603811,诚意药业,10:56:20,26.8,17020,26.82,卖盘
603811,诚意药业,10:55:56,26.9,21500,26.82,买盘
603811,诚意药业,10:55:08,26.8,48680,26.77,买盘
603811,诚意药业,10:51:50,26.86,13300,26.8,买盘
603811,诚意药业,10:50:56,26.72,13140,26.75,卖盘
603811,诚意药业,10:50:53,26.75,13400,26.71,买盘
603811,诚意药业,10:49:41,26.81,12680,26.81,卖盘
603811,诚意药业,10:49:11,26.8,12300,26.8,卖盘
603811,诚意药业,10:46:08,27.01,24200,26.99,买盘
603811,诚意药业,10:44:47,26.8,20000,26.8,卖盘
603811,诚意药业,10:44:29,26.83,11340,26.84,卖盘
603811,诚意药业,10:44:05,26.86,12160,26.87,卖盘
603811,诚意药业,10:42:08,27.04,12048,27.04,买盘
603811,诚意药业,10:42:05,27.04,34000,27.04,卖盘
603811,诚意药业,10:42:02,27.04,70200,27.04,卖盘
603811,诚意药业,10:41:59,27.04,45460,27.04,卖盘
603811,诚意药业,10:41:50,27.04,26960,27.04,卖盘
603811,诚意药业,10:41:20,27.04,16500,27.04,卖盘
603811,诚意药业,10:40:41,27.04,30500,27.04,卖盘
603811,诚意药业,10:40:20,27.04,15000,27.04,卖盘
603811,诚意药业,10:39:53,27.04,23868,27.03,买盘
603811,诚意药业,10:39:47,27.03,60200,27.04,买盘
603811,诚意药业,10:39:32,27.01,76128,27.03,卖盘
603811,诚意药业,10:38:53,27.01,41400,27.0,买盘
603811,诚意药业,10:38:41,27.03,43300,27.01,买盘
603811,诚意药业,10:38:05,26.91,15120,26.91,买盘
603811,诚意药业,10:37:08,27.04,28460,27.04,买盘
603811,诚意药业,10:37:05,27.04,13392,27.04,卖盘
603811,诚意药业,10:37:02,27.04,37360,27.04,卖盘
603811,诚意药业,10:36:56,27.04,41060,27.04,卖盘
603811,诚意药业,10:36:50,27.04,13320,27.04,卖盘
603811,诚意药业,10:36:46,27.04,15900,27.04,卖盘
603811,诚意药业,10:36:17,27.04,13000,27.04,卖盘
603811,诚意药业,10:35:35,27.04,36700,27.04,卖盘
603811,诚意药业,10:35:17,27.04,13600,27.04,卖盘
603811,诚意药业,10:35:11,27.04,13000,27.04,卖盘
603811,诚意药业,10:34:59,27.04,11900,27.04,卖盘
603811,诚意药业,10:34:47,27.04,31600,27.04,卖盘
603811,诚意药业,10:34:38,27.04,13700,27.04,卖盘
603811,诚意药业,10:33:38,27.04,11100,27.04,卖盘
603811,诚意药业,10:32:35,27.04,12000,27.04,卖盘
603811,诚意药业,10:32:26,27.04,12060,27.04,卖盘
603811,诚意药业,10:32:23,27.04,17684,27.02,买盘
603811,诚意药业,10:32:17,27.04,19564,27.04,买盘
603811,诚意药业,10:32:11,27.04,14440,27.04,卖盘
603811,诚意药业,10:31:56,27.04,14376,27.04,卖盘
603811,诚意药业,10:31:53,27.04,179820,27.04,卖盘
603811,诚意药业,10:31:44,27.04,97140,27.03,买盘
603811,诚意药业,10:31:32,27.03,29500,27.03,买盘
603811,诚意药业,10:31:14,27.0,12100,27.03,卖盘
603811,诚意药业,10:31:08,27.0,23100,27.0,买盘
603811,诚意药业,10:31:02,27.04,52500,27.01,买盘
603811,诚意药业,10:30:41,27.04,20000,27.01,买盘
603811,诚意药业,10:30:38,27.01,21720,26.99,买盘
603811,诚意药业,10:30:26,27.04,51000,26.96,买盘
603811,诚意药业,10:29:17,27.04,61500,26.84,买盘
603811,诚意药业,10:28:53,27.04,24972,27.04,卖盘
603811,诚意药业,10:28:50,27.04,93580,27.04,卖盘
603811,诚意药业,10:28:47,27.04,42620,27.04,卖盘
603811,诚意药业,10:28:38,27.04,19740,27.04,卖盘
603811,诚意药业,10:28:32,27.04,32060,27.04,卖盘
603811,诚意药业,10:28:26,27.04,90840,27.04,卖盘
603811,诚意药业,10:28:23,27.04,239214,27.04,买盘
603811,诚意药业,10:28:20,27.04,53700,27.04,买盘
603811,诚意药业,10:28:17,27.04,33600,27.04,买盘
603811,诚意药业,10:28:14,27.04,47700,27.04,买盘
603811,诚意药业,10:28:11,27.04,65300,27.03,买盘
603811,诚意药业,10:28:05,27.04,14700,27.04,买盘
603811,诚意药业,10:28:02,27.04,51300,27.03,买盘
603811,诚意药业,10:27:59,27.03,100000,27.0,买盘
603811,诚意药业,10:27:53,27.0,114700,26.79,买盘
603811,诚意药业,10:27:50,26.79,11200,26.79,买盘
603811,诚意药业,10:27:11,26.9,115500,26.94,卖盘
603811,诚意药业,10:26:32,26.98,12280,26.97,买盘
603811,诚意药业,10:26:17,26.89,17700,26.81,买盘
603811,诚意药业,10:26:05,26.8,28780,26.76,买盘
603811,诚意药业,10:26:02,26.76,12900,26.7,买盘
603811,诚意药业,10:25:53,26.67,16720,26.56,买盘
603811,诚意药业,10:25:47,26.56,15000,26.56,卖盘
603811,诚意药业,10:24:50,26.61,11200,26.6,买盘
603811,诚意药业,10:24:26,26.5,21300,26.53,卖盘
603811,诚意药业,10:24:14,26.52,13880,26.5,买盘
603811,诚意药业,10:24:11,26.5,12600,26.49,买盘
603811,诚意药业,10:23:41,26.42,19200,26.38,买盘
603811,诚意药业,10:22:14,26.37,11100,26.37,买盘
