code,name,time,price,volume,preprice,type
300612,宣亚国际,14:47:24,18.76,20000,18.76,卖盘
300612,宣亚国际,14:32:39,18.76,18000,18.76,卖盘
300612,宣亚国际,14:26:24,18.76,119000,18.76,卖盘
300612,宣亚国际,13:34:12,18.76,20000,18.76,卖盘
300612,宣亚国际,13:33:06,18.76,22500,18.76,卖盘
300612,宣亚国际,13:28:27,18.76,31100,18.76,卖盘
300612,宣亚国际,13:28:12,18.76,27300,18.76,卖盘
300612,宣亚国际,13:27:45,18.76,25600,18.76,卖盘
300612,宣亚国际,13:27:15,18.76,27500,18.76,卖盘
300612,宣亚国际,13:26:57,18.76,882275,18.73,买盘
300612,宣亚国际,13:26:51,18.7,193050,18.68,买盘
300612,宣亚国际,13:26:30,18.6,50200,18.6,买盘
300612,宣亚国际,13:25:57,18.59,20300,18.57,买盘
300612,宣亚国际,13:25:45,18.58,20000,18.5,买盘
300612,宣亚国际,13:25:15,18.5,40100,18.49,买盘
300612,宣亚国际,13:14:57,18.5,19300,18.45,买盘
300612,宣亚国际,13:14:42,18.44,32300,18.42,买盘
300612,宣亚国际,13:12:48,18.49,50000,18.43,买盘
300612,宣亚国际,13:11:48,18.5,50000,18.47,买盘
300612,宣亚国际,13:11:33,18.5,54200,18.45,买盘
300612,宣亚国际,13:10:12,18.42,50000,18.35,买盘
300612,宣亚国际,13:09:15,18.4,18144,18.35,买盘
300612,宣亚国际,13:08:24,18.34,60300,18.3,买盘
300612,宣亚国际,13:07:18,18.3,25000,18.25,买盘
300612,宣亚国际,11:10:24,18.31,23300,18.29,买盘
300612,宣亚国际,11:04:51,18.28,30800,18.28,卖盘
300612,宣亚国际,10:48:30,18.4,50500,18.36,买盘
300612,宣亚国际,10:47:27,18.38,50300,18.37,买盘
300612,宣亚国际,10:47:18,18.38,50000,18.37,买盘
300612,宣亚国际,10:46:18,18.39,21900,18.4,卖盘
300612,宣亚国际,10:40:03,18.28,42300,18.31,卖盘
300612,宣亚国际,10:34:30,18.46,30700,18.4,买盘
300612,宣亚国际,10:33:42,18.3,20200,18.29,买盘
300612,宣亚国际,10:32:12,18.08,50100,18.05,中性盘
300612,宣亚国际,10:26:24,18.27,20000,18.22,买盘
300612,宣亚国际,10:24:42,18.2,17100,18.17,买盘
300612,宣亚国际,10:21:21,18.2,34300,18.2,买盘
300612,宣亚国际,10:21:00,18.19,37600,18.13,买盘
300612,宣亚国际,10:18:18,18.0,53900,17.98,买盘
300612,宣亚国际,10:17:33,18.0,27300,18.0,卖盘
300612,宣亚国际,10:17:12,17.98,55500,18.02,卖盘
300612,宣亚国际,10:13:06,18.11,27400,18.12,中性盘
300612,宣亚国际,10:12:51,18.14,20000,18.16,买盘
300612,宣亚国际,10:08:30,18.06,20000,18.03,买盘
300612,宣亚国际,10:07:57,17.98,43900,17.96,买盘
300612,宣亚国际,10:06:36,17.89,60400,17.85,买盘
300612,宣亚国际,10:06:15,17.88,25800,17.91,卖盘
300612,宣亚国际,10:05:24,17.99,17400,18.0,卖盘
300612,宣亚国际,10:04:27,18.1,23600,18.1,卖盘
300612,宣亚国际,10:04:00,18.1,30100,18.16,卖盘
300612,宣亚国际,10:03:33,18.2,29800,18.16,买盘
300612,宣亚国际,10:02:36,18.16,20000,18.13,买盘
300612,宣亚国际,10:02:24,18.1,23000,18.11,卖盘
300612,宣亚国际,10:02:15,18.16,23600,18.15,买盘
300612,宣亚国际,10:01:30,18.06,20700,18.05,买盘
300612,宣亚国际,10:01:27,18.05,17500,18.05,买盘
300612,宣亚国际,10:01:09,18.01,24900,18.01,卖盘
300612,宣亚国际,10:00:18,18.2,25100,18.21,卖盘
300612,宣亚国际,10:00:06,18.25,19900,18.26,卖盘
300612,宣亚国际,09:59:45,18.25,24000,18.25,买盘
300612,宣亚国际,09:59:06,18.3,27600,18.31,卖盘
300612,宣亚国际,09:59:00,18.3,23700,18.34,卖盘
300612,宣亚国际,09:58:27,18.4,32100,18.48,卖盘
300612,宣亚国际,09:58:21,18.48,79300,18.49,中性盘
300612,宣亚国际,09:58:15,18.5,64300,18.55,卖盘
300612,宣亚国际,09:58:12,18.55,26400,18.6,卖盘
300612,宣亚国际,09:58:03,18.56,24400,18.6,卖盘
300612,宣亚国际,09:57:51,18.51,24600,18.49,买盘
300612,宣亚国际,09:57:27,18.33,29100,18.28,买盘
300612,宣亚国际,09:57:24,18.28,39700,18.28,买盘
300612,宣亚国际,09:57:03,18.2,44500,18.2,买盘
300612,宣亚国际,09:57:00,18.2,68000,18.19,买盘
300612,宣亚国际,09:56:51,18.16,27400,18.19,卖盘
300612,宣亚国际,09:56:39,18.15,18500,18.16,卖盘
300612,宣亚国际,09:56:30,18.15,20100,18.09,买盘
300612,宣亚国际,09:56:21,18.1,32400,18.08,买盘
300612,宣亚国际,09:56:12,18.06,21700,18.04,买盘
300612,宣亚国际,09:56:00,18.09,18200,18.04,买盘
300612,宣亚国际,09:55:42,18.05,30200,18.06,买盘
300612,宣亚国际,09:52:48,18.03,44700,18.15,卖盘
