code,name,time,price,volume,preprice,type
002279,久其软件,15:00:03,8.15,112550,8.15,中性盘
002279,久其软件,14:46:00,8.15,90920,8.15,卖盘
002279,久其软件,14:45:57,8.15,94800,8.15,卖盘
002279,久其软件,14:45:54,8.15,91795,8.15,买盘
002279,久其软件,14:45:51,8.15,388200,8.14,买盘
002279,久其软件,14:45:48,8.14,106900,8.13,买盘
002279,久其软件,14:45:45,8.13,156400,8.11,买盘
002279,久其软件,14:45:42,8.11,50300,8.11,买盘
002279,久其软件,14:45:39,8.11,42700,8.11,买盘
002279,久其软件,14:45:36,8.11,42800,8.11,买盘
002279,久其软件,14:45:33,8.11,43900,8.12,卖盘
002279,久其软件,14:45:21,8.12,52900,8.08,买盘
002279,久其软件,14:45:15,8.08,99400,8.07,买盘
002279,久其软件,14:45:03,8.06,85600,8.06,卖盘
002279,久其软件,14:44:57,8.08,45100,8.05,买盘
002279,久其软件,14:44:45,8.05,103600,8.08,卖盘
002279,久其软件,14:44:36,8.09,64700,8.06,买盘
002279,久其软件,14:44:30,8.06,58600,8.11,卖盘
002279,久其软件,14:44:21,8.06,79400,8.12,卖盘
002279,久其软件,14:44:00,8.15,331315,8.15,卖盘
002279,久其软件,14:43:57,8.15,69700,8.15,卖盘
002279,久其软件,14:43:54,8.15,286900,8.15,卖盘
002279,久其软件,14:43:51,8.15,462300,8.15,卖盘
002279,久其软件,14:40:42,8.15,370000,8.15,卖盘
002279,久其软件,14:24:24,8.15,50000,8.15,卖盘
002279,久其软件,13:52:42,8.15,255500,8.15,卖盘
002279,久其软件,13:52:09,8.15,41600,8.15,卖盘
002279,久其软件,13:42:09,8.15,87400,8.15,卖盘
002279,久其软件,13:41:54,8.15,94200,8.15,卖盘
002279,久其软件,13:41:48,8.15,44400,8.15,卖盘
002279,久其软件,13:41:39,8.15,111700,8.15,卖盘
002279,久其软件,13:25:33,8.15,61900,8.15,卖盘
002279,久其软件,13:22:18,8.15,50000,8.15,卖盘
002279,久其软件,13:20:42,8.15,111000,8.15,卖盘
002279,久其软件,13:19:39,8.15,52500,8.15,卖盘
002279,久其软件,13:19:30,8.15,50000,8.15,卖盘
002279,久其软件,13:19:24,8.15,50200,8.15,卖盘
002279,久其软件,13:19:18,8.15,50000,8.15,卖盘
002279,久其软件,13:19:12,8.15,51000,8.15,卖盘
002279,久其软件,13:19:06,8.15,50000,8.15,卖盘
002279,久其软件,13:18:57,8.15,50000,8.15,卖盘
002279,久其软件,13:18:51,8.15,50500,8.15,卖盘
002279,久其软件,13:18:45,8.15,63800,8.15,卖盘
002279,久其软件,13:18:36,8.15,52300,8.15,卖盘
002279,久其软件,13:17:54,8.15,69700,8.15,卖盘
002279,久其软件,13:17:39,8.15,111800,8.15,卖盘
002279,久其软件,13:17:24,8.15,52500,8.15,卖盘
002279,久其软件,13:17:09,8.15,52000,8.15,卖盘
002279,久其软件,13:16:51,8.15,50200,8.15,卖盘
002279,久其软件,13:16:42,8.15,51500,8.15,卖盘
002279,久其软件,13:16:36,8.15,59700,8.15,卖盘
002279,久其软件,13:16:27,8.15,50000,8.15,卖盘
002279,久其软件,13:16:15,8.15,50000,8.15,卖盘
002279,久其软件,13:16:09,8.15,52000,8.15,卖盘
002279,久其软件,13:16:03,8.15,53600,8.15,卖盘
002279,久其软件,13:15:54,8.15,50000,8.15,卖盘
002279,久其软件,13:14:45,8.15,52500,8.15,卖盘
002279,久其软件,13:14:36,8.15,50100,8.15,卖盘
002279,久其软件,13:06:39,8.15,50000,8.15,卖盘
002279,久其软件,13:06:30,8.15,57000,8.15,卖盘
002279,久其软件,13:06:00,8.15,50900,8.15,卖盘
002279,久其软件,13:05:51,8.15,51500,8.15,卖盘
002279,久其软件,13:05:45,8.15,51000,8.15,卖盘
002279,久其软件,13:05:21,8.15,50000,8.15,卖盘
002279,久其软件,13:05:12,8.15,50000,8.15,卖盘
002279,久其软件,13:05:03,8.15,84300,8.15,卖盘
002279,久其软件,13:05:00,8.15,51400,8.15,卖盘
002279,久其软件,13:04:24,8.15,57200,8.15,卖盘
